WL,BCoh25ME,BCoh30ME,BCoh35ME,BCoh40ME,BCoh45ME,BCoh50ME,BCoh55ME,BCoh60ME,BCoh65ME,BCoh70ME,BCoh75ME,BCoh80ME,BCoh85ME,BCoh90ME
195.9,3215773.176,1222398.404,-849664.8192,1589622.043,3039595.272,1196347.739,-54990.66888,3721294.464,738811.6164,-1990479.418,608909.2404,2054688.593,1188890.009,5936528.556
195.8,2920171.32,1109720.251,-790258.6728,1434002.406,3012195.948,1372142.102,-74297.03976,3534437.592,715974.6684,-1697015.862,307732.2612,2207016.802,1056711.458,5510873.916
195.7,2645676.72,1027880.752,-713410.212,1179858.008,2950453.464,1519278.728,11917.12666,3283306.368,702693.642,-1532206.296,124512.004,2306950.384,902059.446,4923355.2
195.6,2395315.084,978459.1896,-596964.3384,1087815.833,2823007.752,1634789.566,200658.8114,3033553.884,705751.938,-1437709.963,13766.44315,2355477.018,696767.5668,4154745.252
195.5,2174318.102,893977.5228,-511555.1556,1082050.193,2685409.5,1725560.794,335698.122,2774801.988,732878.0208,-1336663.362,-80574.819,2292804.511,484932.9396,3397766.856
195.4,1981743.22,870844.7724,-404417.0304,1062657.588,2491653.914,1772751.304,510514.8336,2463923.693,768286.5708,-1285863.06,-172869.1787,2143577.214,375127.5792,2658185.652
195.3,1794806.13,919120.7268,-313061.718,1041906.298,2257699.284,1859230.89,735362.2596,2195014.243,760081.8144,-1251672.815,-161391.0428,1882521.569,240223.3852,1895737.418
195.2,1622982.538,1044475.768,-216989.1094,1032726.396,1973886.908,1934377.234,964248.1404,1930649.622,840314.4552,-1160081.863,-68738.71212,1630099.343,144970.2494,1130278.518
195.1,1521003.407,1206723.384,-89225.28444,1064793.382,1694564.212,1960698.634,1166649.679,1642167.078,938242.5972,-1022817.016,17391.70211,1396149.726,76574.96892,387558.8004
195,1481310.736,1423155.482,-72589.65828,1016103.805,1420154.843,1862880.791,1385794.135,1467403.009,1046348.347,-1011957.558,134308.3277,1181487.428,116639.6492,-302625.9096
194.9,1491824.255,1545076.207,-29075.87184,970936.2828,1132885.59,1776305.946,1570858.645,1217041.373,1232563.478,-1017981.398,234326.8902,1047699.512,130990.5779,-877934.0028
194.8,1601792.557,1601795.064,21783.21462,889530.4596,817109.0076,1732183.759,1813867.837,999112.7148,1446077.662,-967045.7292,351749.1624,947613.0156,165411.4487,-1311550.24
194.7,1776456.354,1734487.508,100598.8867,795683.388,496286.2368,1746978.893,1955925.686,793898.5464,1763917.34,-798641.412,501570.5712,873469.392,218879.9886,-1646072.672
194.6,1938849.365,1881842.226,155762.2741,653555.3484,223729.3932,1712397.587,2076334.811,479941.9008,2010340.794,-531248.5764,634498.6548,724021.4964,280483.3452,-1865560.56
194.5,2026128.62,2061401.803,216684.7838,484261.1172,-14883.99966,1647358.661,2296497.028,202924.4573,2166098.305,-207549.5033,761232.4356,567216.1428,277342.3248,-1936094.392
194.4,2150611.295,2165747.353,201622.4254,363633.9012,-260729.7612,1502473.141,2455576.049,-56786.28972,2209313.03,104251.0436,863958.5928,475675.3272,248101.7562,-1887808.41
194.3,2274229.123,2284171.092,157933.4136,223538.1244,-502575.798,1342782.461,2575586.592,-235235.3545,2290485.721,429562.7412,794369.8248,403108.4808,372823.83,-1753428.889
194.2,2373849.355,2315496.065,74924.4918,128668.0277,-631553.1648,1162212.643,2629908.948,-433440.7608,2349947.017,672817.5996,640442.2776,372711.024,468405.6072,-1463477.36
194.1,2506388.885,2315859.551,-82469.9598,74083.71108,-707055.474,1014895.528,2629608.132,-624501.5364,2319737.57,868716.4992,410508.5544,361921.7568,471165.594,-1127375.644
194,2588321.136,2304130.234,-103318.514,21988.87249,-781063.7304,844811.6544,2461973.402,-923106.5388,2334851.068,1143313.878,178894.5232,461181.0096,502934.2704,-771956.526
193.9,2641014.072,2312111.885,-154920.4907,-44869.2132,-808475.5884,587080.026,2204705.532,-1212401.286,2259263.527,1285810.417,-135333.1075,503603.586,568930.794,-430302.2472
193.8,2612060.532,2235576.774,-191481.166,-95651.71692,-857638.95,303435.606,1782322.266,-1517145.442,2158595.453,1358048.873,-382226.8368,533998.536,641126.634,-99069.23736
193.7,2552649.372,2128310.802,-247867.3704,-118510.7248,-824596.8192,23205.14678,1416484.888,-1779775.357,2048712.382,1430495.393,-555138.3804,565656.9132,726041.9772,214357.9721
193.6,2482007.748,2010360.848,-221763.0593,-71227.96452,-751019.7324,-200265.2438,1055377.841,-1928892.355,1839136.381,1519070.664,-712931.4132,633332.9928,753027.6792,434669.0928
193.5,2410985.09,1805645.533,-171040.9694,-29570.2128,-709504.6176,-398089.8672,733369.3536,-1987250.659,1520381.72,1535660.666,-825749.9472,656112.2844,790629.6792,576463.728
193.4,2261860.572,1525412.868,-135978.8592,90931.41252,-658897.3392,-621458.2812,389363.6964,-1977852.666,1061985.766,1552142.876,-941837.3484,740614.0056,827452.0644,608099.544
193.3,2096815.367,1227953.473,-163297.2136,198126.9434,-666079.3212,-814063.2456,182031.7834,-1831986.988,527821.7808,1428038.729,-1054608.253,907351.3008,801732.2964,596091.972
193.2,1916854.702,885675.0012,-183161.3474,390456.6612,-725848.9536,-891049.5804,-41824.7046,-1537157.226,9392.528376,1263507.418,-1156602.425,1120948.208,714921.8124,478134.498
193.1,1747307.284,642435.1836,-180172.2391,519709.776,-770740.728,-829314.6168,-282929.982,-1217497.61,-466590.684,1167128.478,-1209558.575,1306052.827,650073.4032,348806.1792
193,1542205.921,468177.4884,-151553.3569,664808.3736,-837253.6524,-736851.2988,-506250.7668,-813105.648,-861354.0276,1083035.365,-1287620.327,1538162.453,596274.9684,154175.219
192.9,1249268.794,305671.6716,-145921.8307,802918.0128,-806753.4168,-536041.578,-660642.072,-346349.5152,-1328112.667,1046027.477,-1231184.738,1736610.768,440148.9576,-67860.83076
192.8,961588.4256,148002.9761,-43029.72336,916709.1852,-691425.576,-364676.73,-729747.0276,128528.1482,-1761370.432,1079633.638,-1022295.601,1903578.689,326249.9928,-390757.4772
192.7,768700.1928,-51256.28892,-50511.26796,1047308.452,-508842.798,-96715.35216,-791344.1172,627457.0536,-2181520.139,1031282.479,-774004.5816,2087795.9,174978.9016,-732745.1604
192.6,676783.3572,-268984.6536,-162216.7828,1119857.75,-327573.5832,161939.28,-680907.0432,1130882.657,-2498931.155,931040.5608,-446671.6512,2286344.488,14326.362,-1111605.365
192.5,636057.8844,-499602.7332,-255335.1276,1211340.91,-144956.462,535710.6804,-490239.8352,1458503.869,-2708396.856,992700.3204,-121786.8617,2559868.956,-166224.1532,-1436393.893
192.4,632821.6056,-655132.1256,-243637.1454,1286474.719,29086.65108,926433.0624,-243562.4428,1712357.478,-2933682.972,1213190.928,172947.3908,2734893.732,-285068.2824,-1758527.72
192.3,579133.47,-692475.9252,-231795.0222,1290530.722,249445.6517,1305985.144,-45707.7378,1804855.891,-2992291.956,1385285.255,416010.9804,2785656.432,-375932.262,-2076071.597
192.2,557848.2312,-693318.21,-218270.0842,1348936.655,520456.8024,1646513.869,201851.7976,1761977.077,-3014552.34,1593572.76,572004.1308,2807766.408,-416226.5652,-2330404.004
192.1,610912.1736,-647920.062,-246578.6245,1385433.156,723973.8672,1971302.398,514162.2276,1667741.452,-2874547.56,1690854.148,661785.1728,2889463.02,-506659.3752,-2539839.624
192,740408.448,-611558.928,-240843.5675,1443204.869,981437.268,2295015.509,771156.8568,1487941.222,-2569093.98,1772641.004,736477.7856,2956770.6,-488121.5892,-2782723.476
191.9,978551.9412,-594181.7904,-209200.7324,1600967.82,1364574.073,2531542.116,1040133.99,1286687.797,-2147044.118,1884090.826,811228.0548,2992266.888,-319589.4252,-2963689.368
191.8,1201479.158,-582823.4796,-175639.4434,1890016.901,1807347.65,2713711.272,1246047.556,986864.49,-1644240.202,2025246.227,844636.1784,3010240.644,-182277.7004,-3054886.752
191.7,1401902.832,-603837.984,-131031.6894,2038913.3,2181206.789,2813883,1477349.992,623285.7384,-1170417.4,2144213.941,908928.078,3040522.788,-69214.0014,-3121642.836
191.6,1563258.028,-628838.3004,6070.567152,2170833.65,2492210.424,2783951.808,1646842.26,224251.0583,-651620.0988,2227093.763,920088.3516,3065540.652,100513.9062,-3151724.436
191.5,1734873.556,-647406.168,61423.11768,2309885.846,2704085.16,2727323.196,1769008.651,-70147.28304,-199041.6748,2266004.312,886928.4012,2971159.632,235046.3418,-3103744.284
191.4,1892044.902,-680187.5916,22969.00622,2477495.508,2869734.504,2630686.056,1822942.453,-336036.54,284032.974,2271687.228,833448.33,2840028.924,374992.212,-3013223.736
191.3,1997731.59,-667064.4936,-11484.32764,2584159.848,3030495.588,2493604.205,1962142.55,-551265.3744,699136.4928,2339588.92,743780.094,2677613.352,507045.4224,-2895429.204
191.2,2030505.493,-659742.1308,-70411.49976,2691400.752,3133174.116,2429186.965,2026810.47,-635626.7148,960157.0428,2340606.68,600110.3724,2371069.314,581888.4432,-2756351.94
191.1,2037063.282,-752629.098,-210097.6655,2709449.712,3135756.12,2310911.128,2047895.165,-667986.996,1144747.768,2213552.029,456586.0452,2112299.87,625584.474,-2562074.94
191,2009415.785,-834360.8052,-397129.7628,2649888.144,3097778.1,2143211.221,1988654.467,-610533.6468,1253467.684,2026988.453,300319.6536,1918095.568,662213.8356,-2349510.834
190.9,1979206.338,-908213.64,-612501.4848,2464873.77,2930574.54,1995026.753,1875855.988,-520065.7416,1348746.138,1765609.43,141570.0259,1756301.682,598117.4664,-2113219.866
190.8,1920436.919,-976193.0424,-850183.7268,2198120.168,2743441.92,1910041.219,1679776.598,-354504.1356,1457315.646,1490315.161,39237.43632,1574177.648,510562.4628,-1891320.437
190.7,1823714.548,-1011147.862,-1087961.227,1899189.282,2570222.04,1809160.067,1449481.896,-171516.5094,1477495.386,1269781.938,-50479.93296,1353604.316,371332.284,-1636078.061
190.6,1649211.186,-1070711.936,-1373656.21,1552950.066,2404216.73,1693842.253,1177601.888,55570.99308,1396706.236,1034358.323,-85101.59844,1125257.398,198865.6974,-1327373.161
190.5,1441838.663,-1164283.26,-1661662.462,1139017.223,2247621.948,1572503.106,940982.5296,274196.2908,1169667.866,787626.5328,5970.721308,847393.6584,8360.002524,-1025790.08
190.4,1291836.764,-1252131.559,-1923292.164,733203.9048,2127177.728,1420711.352,664597.8024,490184.6856,923495.0928,531180.8928,172143.7108,575278.0116,-177459.8815,-771412.5504
190.3,1209751.598,-1366812.646,-2254738.753,334359.4908,1968615.108,1338202.537,349711.134,710963.5752,682403.6028,246733.0434,281333.1504,362009.4948,-389215.7952,-537836.4468
190.2,1149505.674,-1481107.685,-2509131.324,-93431.94552,1803855.678,1217256.958,83898.33444,890879.118,445152.5304,1328.664163,398583.7068,190291.188,-571131.7644,-348545.472
190.1,1055056.97,-1578579.589,-2690423.1,-488632.9764,1642480.428,1129533.998,-166600.6746,988318.434,185970.7182,-175047.5879,462715.1712,91838.87412,-687364.56,-177037.9871
190,968223.9252,-1672943.062,-2803981.14,-890758.7916,1470634.274,1050667.564,-414930.5496,1079307.754,-28523.37312,-361074.4584,501811.224,-34904.18184,-763811.9328,-20163.94716
