WL,MEA25,MEA30,MEA35,MEA40,MEA45,MEA50,MEA55,MEA60,MEA65,MEA70,MEA75,MEA80,MEA85,MEA90
222.7,-25068095.64,-24354644.79,-23043168.89,-22153594.19,-21014858.97,-20119114.96,-19658665.52,-19024619.66,-18672192.85,-18435092.34,-18099999.3,-17380816.96,-16269326.21,-15470002.55
222.6,-25113270.91,-24438826.02,-23079587.72,-22202948.67,-21081726.33,-20189365.49,-19713273.87,-19079745.43,-18759717.45,-18546975.76,-18154488.24,-17428758.47,-16317028.91,-15495296.72
222.5,-25157650.14,-24517633.98,-23114414.47,-22244143.74,-21150782.8,-20246879.38,-19764399.54,-19133020.41,-18858665.22,-18656789.48,-18209255.79,-17482272.26,-16358462.79,-15524809.9
222.4,-25196457.09,-24590471.64,-23162972.91,-22277776.43,-21213669.96,-20298223.96,-19814271.44,-19193240.84,-18950568.04,-18760652.8,-18258013.24,-17534293.48,-16405389.35,-15560989.92
222.3,-25240438.3,-24661518.21,-23214118.48,-22311807.14,-21288298.71,-20350165.57,-19857834.73,-19256605.62,-19034968.18,-18867541.07,-18312681.29,-17594633.31,-16454903.04,-15602125.29
222.2,-25278449.21,-24727390.52,-23269443.26,-22343449.73,-21359743.3,-20398923.02,-19896701.38,-19321542.58,-19110970.1,-18966747.56,-18370931.52,-17652724.33,-16514805.05,-15654644.03
222.1,-25313673.98,-24793063.82,-23327156.16,-22369321.03,-21438153.24,-20447680.47,-19938214.87,-19383932.22,-19190494.5,-19065476.42,-18431709.17,-17711292.97,-16581194.78,-15705013.46
222,-25351883.9,-24860329.2,-23383874.01,-22394396.29,-21506413.67,-20492855.74,-19973439.64,-19445923.83,-19274536.42,-19155090.62,-18490655.93,-17767334.19,-16654888.19,-15761452.69
221.9,-25390491.84,-24925206.46,-23443178.99,-22413302.24,-21567310.73,-20540618.14,-20010654.51,-19503298.42,-19358240.03,-19239431.06,-18539055.16,-17821285.8,-16729178.62,-15819643.22
221.8,-25432084.93,-24982123.32,-23498503.77,-22433402.25,-21627809.77,-20591564.7,-20053043.64,-19559578.44,-19431714.52,-19317363.37,-18589623.61,-17869306.91,-16805916.88,-15877256.61
221.7,-25479648.32,-25034064.93,-23544276.07,-22450517.11,-21676567.22,-20650272.65,-20093840.69,-19621948.18,-19504651.68,-19393245.89,-18645824.03,-17909765.64,-16880207.31,-15930770.4
221.6,-25543729.54,-25081230.3,-23591043.42,-22455094.34,-21722140.51,-20700622.18,-20142797.15,-19681292.96,-19575877.36,-19466242.75,-18697387.52,-17962145.08,-16944626.85,-15976483
221.5,-25619353.34,-25120037.25,-23639601.86,-22453900.28,-21769504.89,-20743011.31,-20198718.96,-19744617.94,-19644356.7,-19537169.92,-18744592.69,-18016594.21,-17007235.39,-16026733.02
221.4,-25703932.59,-25149092.71,-23687563.27,-22449920.08,-21813088.08,-20786594.5,-20260611.07,-19808380.75,-19709054.86,-19600116.78,-18790424.7,-18070705.03,-17062082.55,-16076326.32
221.3,-25794880.16,-25181531.34,-23731345.47,-22450119.09,-21859656.42,-20827192.54,-20316532.88,-19874869.99,-19767006.57,-19656257.5,-18833828.78,-18116497.23,-17110780.3,-16126536.54
221.2,-25887220.8,-25214168.98,-23772739.55,-22450716.12,-21906025.75,-20872964.84,-20369668.55,-19929259.42,-19814709.26,-19712497.73,-18873471.57,-18168578.15,-17152512.69,-16178119.93
221.1,-25964237.67,-25247005.63,-23814133.63,-22464447.81,-21953788.15,-20918737.14,-20432754.72,-19983390.14,-19861038.79,-19761155.67,-18910984.95,-18233156.89,-17195120.73,-16224807.68
221,-26027920.87,-25272876.93,-23861498.01,-22479970.59,-22001351.54,-20965305.48,-20501413.17,-20031550.56,-19903786.14,-19803664.21,-18946548.04,-18300840.19,-17237171.55,-16269167.01
220.9,-26078270.4,-25310091.8,-23897319.81,-22507234.96,-22038566.41,-21018839.17,-20570867.66,-20079710.98,-19938612.89,-19843426.41,-18984479.35,-18365299.53,-17280675.13,-16314640.79
220.8,-26131804.09,-25355466.08,-23924186.16,-22543852.8,-22074388.21,-21076353.06,-20629575.61,-20124886.25,-19958513.89,-19885099.1,-19022569.86,-18423748.77,-17325810.6,-16352611.9
220.7,-26182551.64,-25408800.76,-23937519.83,-22585246.88,-22106229.81,-21131080.81,-20690074.65,-20165683.3,-19976424.79,-19907965.35,-19052321.86,-18475909.29,-17361891.11,-16396772.22
220.6,-26229916.02,-25453379,-23942893.1,-22641367.7,-22127324.87,-21179241.23,-20750374.68,-20212848.67,-19996524.8,-19929259.42,-19078173.25,-18516228.72,-17396618.36,-16440554.42
220.5,-26278076.44,-25490792.88,-23947072.31,-22699876.64,-22152002.11,-21225212.54,-20812067.78,-20262999.19,-20021998.08,-19939408.93,-19103785.84,-18552627.65,-17422211.04,-16484774.44
220.4,-26321659.63,-25516266.16,-23949261.42,-22759977.66,-22161554.59,-21264218.5,-20869183.65,-20313746.74,-20048466.41,-19947966.36,-19130672.09,-18582220.43,-17440400.56,-16514208.02
220.3,-26350317.07,-25531987.95,-23947470.33,-22821073.73,-22178470.44,-21300836.34,-20921324.27,-20360116.07,-20071949.59,-19950951.51,-19150214.87,-18607116.58,-17452659.57,-16545074.47
220.2,-26367033.91,-25546515.68,-23965580.24,-22886548.02,-22191605.1,-21340837.35,-20963315.38,-20403898.27,-20111552.58,-19946772.3,-19164921.71,-18634739.17,-17470729.68,-16570070.13
220.1,-26382357.68,-25561242.42,-23991053.52,-22956798.55,-22196381.34,-21370688.85,-20992768.86,-20460019.09,-20158518.94,-19939607.94,-19178275.28,-18658142.75,-17489575.93,-16601553.51
220,-26387929.96,-25579551.34,-24018516.9,-23033218.39,-22200958.57,-21403923.52,-21023416.4,-20519722.09,-20201306.09,-19934234.67,-19190733.31,-18668192.75,-17517934.85,-16635683.72
219.9,-26386337.88,-25604825.61,-24039014.93,-23111827.34,-22206928.87,-21432182.94,-21047098.59,-20581813.21,-20237525.91,-19930851.5,-19209201.44,-18676093.45,-17541497.64,-16674231.96
219.8,-26364645.79,-25627910.77,-24064090.19,-23187053.12,-22198570.45,-21465218.6,-21074163.95,-20641317.2,-20263795.23,-19922891.1,-19225599.86,-18679038.8,-17568642.6,-16708680.59
219.7,-26335192.31,-25651990.98,-24077025.84,-23265264.05,-22194789.26,-21499448.32,-21103816.44,-20693258.81,-20303398.22,-19924682.19,-19244605.32,-18686581.28,-17586095.78,-16740402.78
219.6,-26302952.69,-25662339.5,-24090160.5,-23338499.73,-22184042.72,-21538255.27,-21145608.54,-20755150.92,-20344195.27,-19928264.37,-19272387.11,-18689029.1,-17611389.95,-16770652.3
219.5,-26277280.4,-25667513.76,-24111653.58,-23401585.9,-22168320.93,-21574873.11,-21185211.53,-20810475.7,-20383002.22,-19930652.49,-19296546.93,-18676372.06,-17631370.55,-16795528.55
219.4,-26261956.63,-25661543.46,-24128171.41,-23462482.96,-22151007.06,-21611888.97,-21213072.93,-20860029.19,-20419023.03,-19937219.82,-19328408.43,-18668431.57,-17644943.04,-16817539.06
219.3,-26256185.34,-25648209.79,-24150062.51,-23513031.5,-22128717.94,-21649700.87,-21237949.18,-20919135.16,-20459621.07,-19946573.29,-19359175.37,-18661227.4,-17654893.54,-16835350.46
219.2,-26256782.37,-25636269.19,-24187874.41,-23558007.76,-22103443.67,-21671790.98,-21264616.52,-20959733.2,-20502010.2,-19960304.98,-19395017.08,-18665744.93,-17670257.11,-16844067.09
219.1,-26258175.44,-25623134.53,-24233447.7,-23603382.04,-22080557.52,-21687512.77,-21278547.22,-21003913.42,-20547981.51,-19981997.07,-19433266.8,-18671595.82,-17688745.14,-16843609.37
219,-26259369.5,-25621542.45,-24278224.95,-23638009.78,-22054686.22,-21709801.89,-21288895.74,-21032968.88,-20590171.63,-20014435.7,-19480054.05,-18688113.65,-17713263.17,-16837479.86
218.9,-26271708.12,-25628507.8,-24321609.13,-23677214.75,-22031402.05,-21735872.2,-21289890.79,-21051078.79,-20625993.43,-20053441.66,-19529726.94,-18712950.1,-17728766.05,-16838992.34
218.8,-26278872.48,-25637463.25,-24358624.99,-23710250.41,-22015879.27,-21767116.77,-21298647.23,-21070382.76,-20663208.3,-20104388.22,-19577051.52,-18741129.92,-17756249.33,-16841022.24
218.7,-26286832.88,-25641642.46,-24386486.39,-23742092.01,-22007122.83,-21797565.3,-21310786.84,-21093467.92,-20700622.18,-20154936.76,-19640575.51,-18775419.34,-17790538.75,-16844305.91
218.6,-26290614.07,-25639254.34,-24409571.55,-23767565.29,-22017073.33,-21837168.29,-21333075.96,-21118145.16,-20727090.51,-20210261.54,-19716796.34,-18805529.55,-17821862.93,-16853679.28
218.5,-26305539.82,-25637264.24,-24416337.89,-23792640.55,-22039760.47,-21880353.46,-21350588.84,-21141429.33,-20745200.42,-20279517.02,-19792320.64,-18835858.68,-17860709.68,-16881202.36
218.4,-26323848.74,-25634478.1,-24420517.1,-23818909.87,-22071005.04,-21919160.41,-21364718.55,-21158146.17,-20756145.97,-20346583.39,-19855625.72,-18876357.21,-17901486.83,-16911292.67
218.3,-26334595.28,-25612387.99,-24420119.08,-23842194.04,-22104040.7,-21953788.15,-21385415.59,-21175460.04,-20777241.03,-20414047.78,-19919706.94,-18918348.32,-17934223.97,-16943791
218.2,-26338575.48,-25588705.8,-24423701.26,-23870055.44,-22147424.88,-21979261.43,-21407505.7,-21195361.04,-20791370.74,-20476536.92,-19984186.18,-18959543.39,-17966443.69,-16972468.35
218.1,-26338177.46,-25571590.94,-24439423.05,-23884583.17,-22190809.06,-22004336.69,-21424222.54,-21215660.06,-20804306.39,-20525692.39,-20033739.67,-19007126.68,-17991837.37,-17011434.5
218,-26324843.79,-25565620.64,-24441612.16,-23892742.58,-22233397.2,-22023839.67,-21440541.36,-21228993.73,-20813062.83,-20583405.29,-20072745.63,-19050073.04,-18009270.64,-17040430.26
217.9,-26306136.85,-25559849.35,-24433651.76,-23905877.24,-22288323.96,-22049511.96,-21461238.4,-21250088.79,-20821620.26,-20635147.89,-20112945.65,-19097636.43,-18040276.4,-17071913.64
217.8,-26281260.6,-25562237.47,-24435243.84,-23923390.12,-22340862.6,-22079164.45,-21489099.8,-21284517.52,-20836944.03,-20686293.46,-20140011.01,-19144085.37,-18062824.23,-17112889.8
217.7,-26255190.29,-25556068.16,-24423701.26,-23941500.03,-22391013.12,-22100259.51,-21529697.84,-21311781.89,-20849481.66,-20747588.54,-20164688.25,-19193201.03,-18089193.06,-17157408.34
217.6,-26219169.48,-25551490.93,-24421711.16,-23956226.77,-22448527.01,-22122747.64,-21580644.4,-21328100.71,-20861024.24,-20810674.71,-20177424.89,-19233938.38,-18113074.26,-17202543.81
217.5,-26181357.58,-25550296.87,-24419323.04,-23967968.36,-22512608.23,-22145036.76,-21633979.08,-21350389.83,-20868586.62,-20862417.31,-20184390.24,-19273083.65,-18128318.43,-17255022.74
217.4,-26152700.14,-25544326.57,-24413153.73,-23969361.43,-22567335.98,-22180858.56,-21708209.81,-21354768.05,-20865402.46,-20909980.7,-20170459.54,-19305004.85,-18140199.32,-17308735.54
217.3,-26115485.27,-25534575.08,-24402606.2,-23969162.42,-22622461.75,-22219864.52,-21773883.11,-21343026.46,-20877343.06,-20961126.27,-20144190.22,-19325542.68,-18141413.28,-17358706.95
217.2,-26073494.16,-25511091.9,-24397033.92,-23963391.13,-22675398.41,-22255288.3,-21844531.66,-21337056.16,-20883711.38,-20991574.8,-20121304.07,-19344747.15,-18152179.72,-17388956.47
217.1,-26023940.67,-25498554.27,-24403203.23,-23957221.82,-22718981.6,-22283149.7,-21900851.49,-21322528.43,-20892467.82,-21014460.95,-20080706.03,-19371752.81,-18158468.44,-17410389.85
217,-25970406.98,-25485021.59,-24409969.57,-23951649.54,-22760176.67,-22311409.12,-21951002.01,-21308398.72,-20891273.76,-21039934.23,-20041700.07,-19403136.68,-18157075.37,-17431027.19
216.9,-25919659.43,-25477260.2,-24421711.16,-23935330.72,-22779679.65,-22329718.04,-21996973.32,-21288895.74,-20888487.62,-21053466.91,-19995131.73,-19430779.17,-18160279.43,-17440679.17
216.8,-25860155.44,-25483628.52,-24436238.89,-23924385.17,-22785251.93,-22349221.02,-22034586.21,-21236357.1,-20887492.57,-21061626.32,-19953538.64,-19464511.37,-18167682.6,-17431604.32
216.7,-25815776.21,-25479449.31,-24436039.88,-23901499.02,-22795600.45,-22364942.81,-22061253.55,-21186007.57,-20890676.73,-21067994.64,-19921100.01,-19499756.04,-18175643,-17408638.56
216.6,-25778163.32,-25486016.64,-24427283.44,-23872443.56,-22796794.51,-22389620.05,-22090906.04,-21127697.64,-20894059.9,-21054262.95,-19887009.6,-19528333.87,-18185792.51,-17388936.57
216.5,-25756471.23,-25484424.56,-24422507.2,-23858313.85,-22794804.41,-22409919.07,-22109612.98,-21064213.45,-20899632.18,-21035157.99,-19854710.27,-19551817.05,-18199424.7,-17374070.53
216.4,-25732988.05,-25471090.89,-24421313.14,-23849756.42,-22799978.67,-22436586.41,-22129513.98,-21006898.57,-20921523.28,-21031575.81,-19820958.18,-19570086.17,-18230291.15,-17358348.74
216.3,-25717664.28,-25436861.17,-24432457.7,-23837616.81,-22809332.14,-22455691.37,-22141056.56,-20948588.64,-20942021.31,-21015057.98,-19787882.72,-19596096.78,-18260719.78,-17345015.07
216.2,-25707116.75,-25394074.02,-24449970.58,-23814531.65,-22825451.95,-22482358.71,-22148021.91,-20878139.1,-20957544.09,-21014261.94,-19756876.96,-19617152.04,-18285874.64,-17324795.65
216.1,-25708708.83,-25354670.04,-24458528.01,-23788859.36,-22832616.31,-22501264.66,-22139464.48,-20804704.41,-20987196.58,-21005505.5,-19724955.75,-19640913.83,-18320124.26,-17296496.43
216,-25706320.71,-25317057.15,-24471662.67,-23757614.79,-22833412.35,-22521762.69,-22126528.83,-20737837.05,-21019834.22,-20980629.25,-19694387.82,-19663441.76,-18337099.82,-17255480.47
215.9,-25711295.96,-25273473.96,-24472856.73,-23728758.34,-22829034.13,-22539076.56,-22122150.61,-20688681.58,-21048889.68,-20953961.91,-19673372.36,-19693969.9,-18339826.25,-17211598.76
215.8,-25707713.78,-25239642.26,-24478827.03,-23680398.91,-22810924.22,-22555992.41,-22108020.9,-20640720.17,-21074163.95,-20910378.72,-19647640.37,-19734408.73,-18351587.74,-17168771.81
215.7,-25697763.28,-25214766.01,-24474249.8,-23624676.11,-22794804.41,-22564549.84,-22098070.4,-20628779.57,-21108990.7,-20858636.12,-19629212.04,-19778787.96,-18355150.02,-17130701.2
215.6,-25687414.76,-25179541.24,-24451761.67,-23586466.19,-22772316.28,-22567534.99,-22113394.17,-20631764.72,-21140235.27,-20816645.01,-19614485.3,-19810928.07,-18371130.53,-17096371.97
215.5,-25675076.14,-25136356.07,-24437631.96,-23545271.12,-22749430.13,-22577485.49,-22132897.15,-20663208.3,-21169887.76,-20778435.09,-19606027.38,-19840242.25,-18398593.91,-17064510.47
215.4,-25681245.45,-25089190.7,-24435641.86,-23506265.16,-22722563.78,-22581863.71,-22157972.41,-20687686.53,-21210485.8,-20754951.91,-19588176.18,-19847685.22,-18410753.42,-17051554.92
215.3,-25697763.28,-25035856.02,-24425094.33,-23460492.86,-22695697.43,-22572908.26,-22185037.77,-20692661.78,-21244715.52,-20745001.41,-19559240.13,-19853755.03,-18435490.36,-17025424.91
215.2,-25716072.2,-24997049.07,-24432656.71,-23417108.68,-22675000.39,-22553803.3,-22202152.63,-20707985.55,-21275960.09,-20734254.87,-19515617.14,-19842232.35,-18456605.32,-17005902.03
215.1,-25736570.23,-24966998.56,-24427283.44,-23371734.4,-22652711.27,-22527732.99,-22228421.95,-20736045.96,-21297055.15,-20716741.99,-19478262.96,-19824440.85,-18465520.97,-16979732.21
215,-25747117.76,-24931773.79,-24440418.1,-23332330.42,-22621267.69,-22507234.96,-22238770.47,-20760524.19,-21294269.01,-20698831.09,-19443376.51,-19793435.1,-18458655.12,-16958378.44
214.9,-25748908.85,-24899335.16,-24455741.87,-23307653.18,-22591615.2,-22481960.69,-22230014.03,-20792365.79,-21285910.59,-20687686.53,-19417286.29,-19757056.07,-18446037.89,-16924487.03
214.8,-25750898.95,-24866299.5,-24475244.85,-23286757.13,-22566738.95,-22450318.1,-22231208.09,-20848884.63,-21263820.48,-20670969.69,-19408768.67,-19719283.97,-18429102.14,-16890177.71
214.7,-25762043.51,-24853164.84,-24493354.76,-23253721.47,-22543056.76,-22410317.09,-22223048.68,-20902816.34,-21228595.71,-20658631.07,-19392827.97,-19678387.41,-18423927.88,-16857559.97
214.6,-25789506.89,-24866498.51,-24504897.34,-23218297.69,-22514001.3,-22366136.87,-22201356.59,-20953165.87,-21174863.01,-20639725.12,-19403236.19,-19612037.48,-18397180.94,-16821817.78
214.5,-25807019.77,-24880031.19,-24511265.66,-23197401.64,-22479373.56,-22319966.55,-22166330.83,-21005505.5,-21126304.57,-20617635.01,-19415077.28,-19549926.46,-18391946.97,-16793359.35
214.4,-25821746.51,-24912668.83,-24518629.03,-23197799.66,-22445740.87,-22265238.8,-22127921.9,-21054461.96,-21067994.64,-20595146.88,-19439515.71,-19470023.94,-18388225.49,-16788125.38
214.3,-25830701.96,-24946699.54,-24522609.23,-23210337.29,-22417481.45,-22199565.5,-22070806.03,-21105607.53,-21000530.25,-20572260.73,-19469864.74,-19389225.88,-18388524,-16796284.79
214.2,-25834284.14,-24996253.03,-24533952.8,-23222874.92,-22378276.48,-22125135.76,-22001351.54,-21152971.91,-20946996.56,-20549971.61,-19483894.94,-19296527.03,-18391469.35,-16820842.63
214.1,-25834483.15,-25043418.4,-24556241.92,-23254318.5,-22352803.2,-22034785.22,-21927717.84,-21189191.73,-20907592.58,-20559723.1,-19501487.43,-19211410.45,-18366334.39,-16855271.36
214,-25823338.59,-25087200.6,-24586690.45,-23286757.13,-22330912.1,-21956574.29,-21858860.38,-21217451.15,-20875153.95,-20590569.65,-19520074.96,-19130930.81,-18334851,-16882675.03
213.9,-25843836.62,-25135560.03,-24620920.17,-23311036.35,-22311409.12,-21880751.48,-21780848.46,-21226804.62,-20844705.42,-20600321.14,-19544692.5,-19054073.14,-18291407.12,-16905083.56
213.8,-25870702.97,-25189491.74,-24635845.92,-23327355.17,-22287925.94,-21806321.74,-21692289.01,-21211082.83,-20814455.9,-20605495.4,-19583200.93,-18979802.61,-18239385.91,-16933840.5
213.7,-25891997.04,-25255364.05,-24641020.18,-23353425.48,-22271607.12,-21722538.53,-21610097.88,-21190385.79,-20804306.39,-20594350.84,-19622226.79,-18912477.53,-18188737.86,-16951174.28
213.6,-25917470.32,-25326808.64,-24655348.9,-23375515.59,-22267228.9,-21666019.69,-21530692.89,-21194764.01,-20806495.5,-20586987.47,-19668795.13,-18853073.04,-18123263.57,-16967453.29
213.5,-25936575.28,-25377158.17,-24663110.29,-23395814.61,-22248720.97,-21611490.95,-21475766.13,-21199938.27,-20827590.56,-20567285.48,-19715363.47,-18815559.66,-18068396.51,-16974936.07
213.4,-25958068.36,-25435070.08,-24678434.06,-23415516.6,-22234989.28,-21569300.83,-21421038.38,-21205311.54,-20864805.43,-20539822.1,-19758747.65,-18779081.13,-18022007.28,-16995036.08
213.3,-25995482.24,-25500942.39,-24672264.75,-23440790.87,-22237576.41,-21532284.97,-21379047.27,-21234765.02,-20924707.44,-20492457.72,-19784559.25,-18724651.89,-17976374.29,-17019852.63
213.2,-26024935.72,-25557262.22,-24674453.86,-23461089.89,-22240760.57,-21489895.84,-21355166.07,-21257452.16,-20995355.99,-20442506.21,-19808898.17,-18673187.9,-17964055.57,-17044330.86
213.1,-26056777.32,-25610994.92,-24679429.11,-23481786.93,-22256681.37,-21466611.67,-21333274.97,-21270586.82,-21068790.68,-20384594.3,-19816201.84,-18631236.6,-17958801.71,-17053107.2
213,-26100957.54,-25655971.18,-24664304.35,-23508255.26,-22287925.94,-21445317.6,-21322727.44,-21269392.76,-21138245.17,-20328274.47,-19799206.39,-18597026.78,-17961010.72,-17058739.18
212.9,-26118669.43,-25680847.43,-24648980.58,-23530743.39,-22327727.94,-21442133.44,-21303821.49,-21271581.87,-21184415.49,-20285686.33,-19757513.79,-18565085.67,-17964095.37,-17054639.57
212.8,-26152501.13,-25713087.05,-24645597.41,-23549450.33,-22363549.74,-21435964.13,-21295463.07,-21264815.53,-21226605.61,-20235734.82,-19728896.15,-18528089.71,-17945308.83,-17041624.32
212.7,-26192104.12,-25737565.28,-24636641.96,-23550445.38,-22393202.23,-21452680.97,-21292477.92,-21263223.45,-21263422.46,-20169265.48,-19705213.96,-18492228.11,-17932572.19,-17005464.2
212.6,-26255986.33,-25729803.89,-24643209.29,-23562385.98,-22424048.78,-21477955.24,-21287701.68,-21259840.28,-21290089.8,-20101403.07,-19687263.26,-18446595.12,-17933388.13,-16962298.93
212.5,-26332008.15,-25733784.09,-24644005.33,-23565968.16,-22465243.85,-21513578.03,-21278746.23,-21251083.84,-21303622.48,-20028963.43,-19658824.73,-18404982.13,-17968493.49,-16897799.79
212.4,-26409224.03,-25726022.7,-24644403.35,-23558206.77,-22507433.97,-21550195.87,-21283323.46,-21229192.74,-21312179.91,-19944185.17,-19623540.26,-18357498.34,-18017191.24,-16824504.41
212.3,-26499972.59,-25721246.46,-24645199.39,-23557808.75,-22553405.28,-21570892.91,-21266606.62,-21212475.9,-21305015.55,-19867148.4,-19605529.85,-18330910.61,-18087222.86,-16738034.57
212.2,-26569228.07,-25729405.87,-24652960.78,-23585272.13,-22587435.99,-21599749.36,-21226804.62,-21209490.75,-21290487.82,-19794370.44,-19611997.68,-18313537.03,-18143761.6,-16670530.37
212.1,-26632115.23,-25692191,-24678434.06,-23641989.98,-22622063.73,-21632387,-21198943.22,-21227600.66,-21278746.23,-19742966.16,-19594245.99,-18330671.79,-18248102.54,-16641335.61
212,-26676693.47,-25658757.32,-24712464.77,-23689155.35,-22638183.54,-21628804.82,-21175460.04,-21249690.77,-21217849.17,-19686467.22,-19590484.7,-18367588.15,-18346333.88,-16634589.17
211.9,-26699380.61,-25640050.38,-24739331.12,-23752042.51,-22642561.76,-21614874.12,-21132274.87,-21263621.47,-21146006.56,-19641988.49,-19574902.21,-18440047.69,-18436425.71,-16632161.25
211.8,-26735202.41,-25627512.75,-24754853.9,-23807566.3,-22641168.69,-21604724.61,-21078343.16,-21260636.32,-21083716.43,-19617171.94,-19567021.42,-18514437.63,-18519233.77,-16655763.83
211.7,-26758287.57,-25611591.95,-24781322.23,-23851746.52,-22647935.03,-21607709.76,-21038342.15,-21267999.69,-21001724.31,-19606007.48,-19574583.8,-18603872.72,-18575971.52,-16701874.45
211.6,-26784954.91,-25621542.45,-24799830.16,-23897916.84,-22632810.27,-21639352.35,-21014261.94,-21271780.88,-20908786.64,-19606047.28,-19581469.54,-18698064.15,-18632589.86,-16768164.68
211.5,-26828339.09,-25654777.12,-24806596.5,-23939310.92,-22591217.18,-21670397.91,-20996749.06,-21244516.51,-20809281.64,-19617510.26,-19597469.95,-18805927.57,-18651217.2,-16853241.45
211.4,-26871723.27,-25699952.39,-24814556.9,-23975530.74,-22533504.28,-21682736.53,-20972469.84,-21223620.46,-20716144.96,-19650844.43,-19596375.39,-18918607.04,-18677645.73,-16974100.23
211.3,-26903763.88,-25762043.51,-24849184.64,-24035034.73,-22494299.31,-21694876.14,-20948787.65,-21217849.17,-20636739.97,-19687382.67,-19604057.18,-19036779.17,-18685486.72,-17088988.7
211.2,-26961476.78,-25853588.11,-24879633.17,-24092548.62,-22452308.2,-21716767.24,-20929682.69,-21254467.01,-20595146.88,-19733453.48,-19610544.91,-19182753.01,-18679337.31,-17203698.06
211.1,-27021975.82,-25954685.19,-24905703.48,-24135932.8,-22414496.3,-21729304.87,-20955354.98,-21270984.84,-20544399.33,-19770927.06,-19614107.18,-19309621.88,-18684014.05,-17312457.03
211,-27106754.08,-26099763.48,-24930579.73,-24186282.33,-22374893.31,-21752191.02,-20962917.36,-21291681.88,-20486089.4,-19796081.93,-19631281.75,-19424888.48,-18664789.68,-17455923.34
210.9,-27176805.6,-26246234.84,-24954062.91,-24234840.77,-22346832.9,-21797764.31,-20995953.02,-21327901.7,-20450864.63,-19834311.75,-19669014.04,-19502562.08,-18663118,-17600006.58
210.8,-27237702.66,-26394696.3,-24993864.91,-24284394.26,-22308224.96,-21867019.79,-21011077.78,-21391982.92,-20414445.8,-19872800.28,-19729473.28,-19581389.94,-18634500.36,-17729203.87
210.7,-27314122.5,-26566043.91,-25045408.5,-24333748.74,-22282154.65,-21985231.73,-21028391.65,-21423625.51,-20356334.88,-19939209.92,-19745254.77,-19621808.87,-18611096.78,-17849326.31
210.6,-27393129.47,-26703758.83,-25073866.93,-24362207.17,-22267626.92,-22105035.75,-21046103.54,-21449894.83,-20280313.06,-20003689.16,-19734548.04,-19632117.59,-18545483.19,-17963757.06
210.5,-27487261.2,-26844060.88,-25112872.89,-24389272.53,-22254293.25,-22222451.65,-21099239.21,-21478353.26,-20197723.91,-20067969.39,-19740796.95,-19640535.71,-18425480.16,-18058605.22
210.4,-27616219.68,-26994711.45,-25144117.46,-24392854.71,-22223446.7,-22315588.33,-21143419.43,-21486910.69,-20141205.07,-20096228.81,-19769832.51,-19607619.46,-18290949.4,-18120178.92
210.3,-27748362.32,-27122674.88,-25170585.79,-24402407.19,-22210710.06,-22462855.73,-21202525.4,-21504821.59,-20112547.63,-20101204.06,-19757215.28,-19534503.18,-18156697.25,-18154707.15
210.2,-27883888.13,-27237702.66,-25217950.17,-24407581.45,-22234591.26,-22602361.74,-21247302.65,-21530095.86,-20077521.87,-20095432.77,-19737911.31,-19461625.72,-18045749.18,-18143781.5
210.1,-27984985.21,-27347755.19,-25260737.32,-24416138.88,-22281159.6,-22726742.99,-21303821.49,-21538653.29,-20033142.64,-20092049.6,-19695163.96,-19397862.92,-17961567.95,-18090546.33
210,-28086878.33,-27433727.51,-25317455.17,-24445990.38,-22337280.42,-22804356.89,-21344618.54,-21530692.89,-20001500.05,-20070755.53,-19627858.78,-19310975.15,-17862520.67,-17990344.79
209.9,-28189766.5,-27467758.22,-25389894.81,-24501116.15,-22421461.65,-22867642.07,-21371285.88,-21537857.25,-19962693.1,-20049262.45,-19566245.28,-19233918.48,-17767334.19,-17882859.49
209.8,-28272355.65,-27491838.43,-25463926.53,-24546689.44,-22471413.16,-22882169.8,-21365116.57,-21558355.28,-19931846.55,-20006276.29,-19502382.97,-19138891.21,-17682555.93,-17789722.81
209.7,-28341014.1,-27451041.38,-25514077.05,-24576739.95,-22505642.88,-22853711.37,-21340439.33,-21553977.06,-19889676.33,-19934632.69,-19416828.57,-19049854.13,-17608146.09,-17654356.21
209.6,-28358526.98,-27419995.82,-25562834.5,-24608382.54,-22535892.4,-22772515.29,-21283721.48,-21518155.26,-19805853.32,-19816739.17,-19302218.71,-18914925.35,-17526432.58,-17532382.98
209.5,-28352954.7,-27393925.51,-25594875.11,-24626691.46,-22583853.81,-22692513.27,-21177848.16,-21462631.47,-19716139.61,-19694029.6,-19149896.46,-18739080.12,-17442271.25,-17415723.32
209.4,-28343203.21,-27316709.63,-25640050.38,-24614949.87,-22640770.67,-22584848.86,-21065208.5,-21375465.09,-19590484.7,-19571817.56,-18990529.25,-18545025.46,-17352199.33,-17291978.9
209.3,-28313948.74,-27237702.66,-25679653.37,-24581715.2,-22727937.05,-22458477.51,-20980231.23,-21248894.73,-19455416.61,-19413126.99,-18749786.85,-18368205.08,-17245788.68,-17163995.57
209.2,-28281112.09,-27170835.3,-25668707.82,-24534748.84,-22805152.93,-22301458.62,-20885104.45,-21120135.26,-19295153.86,-19228346.2,-18491989.3,-18194051.43,-17131596.74,-17019733.22
