WL,BCoh25ME,BCoh30ME,BCoh35ME,BCoh40ME,BCoh45ME,BCoh50ME,BCoh55ME,BCoh60ME,BCoh65ME,BCoh70ME,BCoh75ME,BCoh80ME,BCoh85ME,BCoh90ME
222.7,-10707119.36,-10078363.79,-9900030.036,-9699711.648,-9757969.68,-9613828.68,-9256584.612,-9449207.124,-9523057.452,-9562288.872,-9484327.392,-8903526.9,-8526704.724,-8276977.308
222.6,-10768185.01,-10153066.43,-9944550.804,-9720668.496,-9815601.012,-9619143.096,-9287092.368,-9499593.804,-9541357.092,-9595879.992,-9514333.788,-8912852.196,-8541519.912,-8290112.94
222.5,-10826417.98,-10231253.52,-9994787.076,-9733779.06,-9872480.304,-9630599.172,-9316873.152,-9557701.428,-9561060.54,-9632379,-9538574.544,-8913854.916,-8562927.984,-8299739.052
222.4,-10887333.22,-10312147.96,-10053546.47,-9750699.96,-9924646.812,-9647344.596,-9347756.928,-9621524.556,-9574246.308,-9670006.068,-9556272.552,-8916436.92,-8589700.608,-8317762.944
222.3,-10945365.64,-10392415.69,-10115263.88,-9775542.348,-9959040.108,-9658800.672,-9387264.096,-9693344.376,-9588434.796,-9698383.044,-9561386.424,-8920322.46,-8625196.896,-8338870.2
222.2,-10992217.73,-10474538.46,-10178936.6,-9805573.812,-9990976.74,-9674267.628,-9429378.336,-9771055.176,-9609567.12,-9729592.704,-9561662.172,-8924233.068,-8674580.856,-8353459.776
222.1,-11036412.61,-10552224.19,-10237244.77,-9837485.376,-10021584.77,-9698759.064,-9480567.192,-9837410.172,-9627365.4,-9757167.504,-9558979.896,-8930775.816,-8723714.136,-8379179.544
222,-11073939.41,-10620634.76,-10280512.14,-9872555.508,-10049360.11,-9724980.192,-9532934.244,-9905419.656,-9647269.392,-9774489.492,-9563442,-8942307.096,-8776432.14,-8408634.444
221.9,-11101338.73,-10684257.35,-10324155.53,-9908979.312,-10076508.76,-9752078.7,-9594125.232,-9963602.484,-9670281.816,-9784516.692,-9571162.944,-8955893.952,-8841959.892,-8435758.02
221.8,-11123724.46,-10747879.93,-10368174.94,-9945603.66,-10096513.02,-9784215.876,-9660003.936,-10006769.58,-9708360.108,-9791761.344,-9574522.056,-8969280.264,-8917765.524,-8468747.508
221.7,-11139316.75,-10813081.8,-10408233.6,-9983656.884,-10123110.17,-9823321.956,-9732600.864,-10042591.75,-9745510.884,-9803443.032,-9575675.184,-8985298.716,-8994498.672,-8503617.096
221.6,-11157190.24,-10872618.3,-10436710.85,-10019754.8,-10151236.46,-9865711.944,-9808281.156,-10074302.77,-9798203.82,-9818258.22,-9581215.212,-9012547.632,-9074440.524,-8533071.996
221.5,-11169598.9,-10924433.86,-10463408.27,-10049159.57,-10176830.89,-9903589.692,-9895918.884,-10099671.59,-9855935.424,-9833048.34,-9576201.612,-9032050.536,-9148792.212,-8558616.288
221.4,-11177369.98,-10965319.76,-10480253.96,-10078514.2,-10194679.31,-9949915.356,-9992380.548,-10120778.84,-9930412.452,-9850119.648,-9573118.248,-9057945.78,-9217528.668,-8595591.588
221.3,-11178698.58,-11006155.54,-10495946.53,-10110526.03,-10212352.25,-10001104.21,-10088641.67,-10147225.58,-10015042.02,-9866639.46,-9568806.552,-9094244.244,-9290727.228,-8623316.796
221.2,-11189076.73,-11041200.6,-10509809.14,-10140356.95,-10233559.78,-10054298.51,-10179087.01,-10164196.62,-10093003.5,-9887796.852,-9570511.176,-9147062.52,-9356831.544,-8651944.452
221.1,-11199479.95,-11065892.58,-10531868.98,-10172067.97,-10247898.67,-10098368.05,-10270986.3,-10177733.34,-10162767.74,-9915998.352,-9584774.868,-9199579.98,-9408446.556,-8687114.856
221,-11211688.07,-11086072.32,-10548689.6,-10204505.96,-10254416.35,-10139805.46,-10361130.83,-10186782.89,-10222730.4,-9941793.324,-9607411.272,-9252197.712,-9452340.624,-8722811.688
220.9,-11220888.02,-11097578.53,-10568668.8,-10239400.62,-10257148.76,-10162617.34,-10437613.3,-10196584.48,-10275523.61,-9973629.684,-9630899.988,-9301356.06,-9483550.284,-8762594.604
220.8,-11237232.36,-11102466.79,-10589124.29,-10275824.42,-10262237.57,-10170238.01,-10503466.93,-10205082.53,-10321448.18,-10001279.69,-9662059.512,-9353021.208,-9498841.764,-8802678.336
220.7,-11258439.89,-11101413.94,-10601583.08,-10306758.34,-10266549.26,-10166929.03,-10559719.52,-10201096.72,-10362233.82,-10029907.34,-9695575.428,-9407869.992,-9500897.34,-8840907.036
220.6,-11290802.68,-11098756.73,-10617501.26,-10335837.22,-10285049.45,-10168182.43,-10602435.4,-10196434.07,-10390736.14,-10060214.56,-9729417.228,-9456727.524,-9487962.252,-8877857.268
220.5,-11323616.69,-11091261.4,-10637004.17,-10368926.98,-10300566.54,-10155372.68,-10632191.11,-10193852.06,-10418135.46,-10092276.53,-9767094.432,-9501849.924,-9469612.476,-8922102.288
220.4,-11360792.53,-11090384.02,-10657509.79,-10397454.36,-10321022.03,-10134265.43,-10654000.27,-10206837.29,-10450874.27,-10124137.96,-9813896.388,-9544139.64,-9445121.04,-8954690.688
220.3,-11401578.17,-11099258.09,-10688017.55,-10415327.84,-10333856.84,-10112305.86,-10674781.64,-10220649.76,-10478825.09,-10160837.51,-9855133.248,-9589763.4,-9424339.668,-8985574.464
220.2,-11450260.22,-11100110.4,-10725744.89,-10440546.25,-10341251.9,-10094657.99,-10691652.41,-10244489.42,-10493113.85,-10207288.51,-9901734.66,-9630774.648,-9391450.452,-9019391.196
220.1,-11501749.9,-11103369.24,-10771794.8,-10469951.02,-10339121.12,-10081672.76,-10703033.28,-10280637.48,-10498353.06,-10251884.48,-9953800.896,-9670758.108,-9354124.2,-9045060.828
220,-11553064.09,-11107254.78,-10826267.57,-10498177.58,-10331249.77,-10063648.87,-10709726.44,-10322250.36,-10512215.66,-10297909.33,-10002056.8,-9706179.192,-9327978.276,-9074741.34
219.9,-11605355.94,-11121317.93,-10879411.73,-10539113.63,-10316760.47,-10040586.31,-10710152.59,-10361506.85,-10523997.62,-10332026.88,-10053671.81,-9733453.176,-9311508.6,-9102942.84
219.8,-11658199.28,-11133877,-10932856.7,-10580124.88,-10303399.22,-10019629.46,-10705740.62,-10401440.17,-10537860.23,-10369854.49,-10102930.43,-9757393.116,-9304138.608,-9130292.028
219.7,-11723200.61,-11134929.85,-10986602.5,-10608276.24,-10299964.91,-9994636.668,-10698646.38,-10437437.82,-10547586.61,-10402342.62,-10144192.36,-9780154.86,-9296893.956,-9161225.94
219.6,-11785419.38,-11136459,-11036939.04,-10641190.52,-10296756.2,-9963301.668,-10685560.88,-10480805.46,-10553577.86,-10432900.51,-10188763.26,-9794468.688,-9295289.604,-9186519.552
219.5,-11840995.14,-11137511.86,-11077975.36,-10680096.06,-10303624.84,-9946105.02,-10672324.98,-10525927.86,-10576038.79,-10471580.44,-10229298.22,-9802089.36,-9311257.92,-9194791.992
219.4,-11904617.72,-11151549.94,-11108884.2,-10715065.92,-10317286.9,-9938885.436,-10650014.46,-10570097.68,-10608902.94,-10512641.82,-10257750.4,-9806225.58,-9323165.22,-9208529.256
219.3,-11958764.6,-11164861.04,-11125253.6,-10748882.65,-10342405.03,-9948636.888,-10637781.28,-10627528.46,-10641441.2,-10557012.18,-10285726.28,-9821767.74,-9343595.64,-9223720.464
219.2,-12011156.72,-11172080.63,-11142650.8,-10782824.72,-10368124.8,-9972777.372,-10628606.39,-10684583.23,-10686413.2,-10599377.1,-10305479.87,-9831118.104,-9372975.336,-9234775.452
219.1,-12045750.56,-11182283.3,-11156638.74,-10812279.62,-10398757.9,-9998371.8,-10631439.07,-10745648.88,-10734744.3,-10640613.96,-10319192.06,-9827057.088,-9399121.26,-9245103.468
219,-12075330.8,-11193087.61,-11168144.95,-10842260.95,-10419338.72,-10035823.39,-10635073.93,-10810023.5,-10789166.93,-10671623.08,-10337391.43,-9829664.16,-9431835,-9255130.668
218.9,-12103432.03,-11211286.98,-11182057.69,-10861788.92,-10443754.96,-10076508.76,-10642995.42,-10863468.48,-10837723.64,-10698972.26,-10354011.52,-9823447.296,-9469462.068,-9259016.208
218.8,-12131056.97,-11229210.6,-11192736.66,-10882670.57,-10466291.09,-10121931.97,-10658086.36,-10910721.66,-10870086.43,-10739682.7,-10372085.54,-9809158.536,-9510097.296,-9262475.592
218.7,-12158005.07,-11245454.66,-11205045.05,-10899992.56,-10485568.38,-10157202.65,-10674932.05,-10950253.9,-10901095.55,-10778513.03,-10386624.98,-9784767.372,-9550882.932,-9260821.104
218.6,-12180842.02,-11261849.14,-11201259.78,-10912225.74,-10514772.6,-10193074.96,-10696615.87,-10992844.43,-10930801.13,-10815613.67,-10397103.41,-9764086.272,-9586203.744,-9251169.924
218.5,-12210973.75,-11284686.08,-11195820.02,-10929948.82,-10548037.84,-10221401.8,-10716068.64,-11032502,-10955493.11,-10848628.22,-10397554.63,-9749170.812,-9619017.756,-9239187.42
218.4,-12247923.98,-11301080.56,-11192661.46,-10942081.73,-10582857.29,-10254892.64,-10731460.39,-11054411.44,-10978831.42,-10880740.33,-10401590.58,-9743655.852,-9646241.604,-9234449.568
218.3,-12274596.34,-11316296.83,-11198151.35,-10952835.9,-10628255.44,-10298360.56,-10743041.81,-11070730.7,-10993872.22,-10915985.94,-10402543.16,-9738567.048,-9663012.096,-9228708.996
218.2,-12302597.29,-11337203.54,-11200257.06,-10982792.16,-10672951.68,-10361281.24,-10742314.84,-11084066.88,-11003072.17,-10948474.07,-10403270.14,-9738642.252,-9680133.54,-9212414.796
218.1,-12317487.68,-11372023,-11210108.78,-11011169.14,-10711907.35,-10416004.68,-10749860.3,-11091161.12,-11015079.74,-10980861.92,-10408384.01,-9741449.868,-9696929.1,-9189853.596
218,-12326687.64,-11410377.04,-11226678.73,-11025758.71,-10737501.78,-10476594.04,-10768861.85,-11096174.72,-11028892.21,-11013074.3,-10414600.87,-9748619.316,-9705076.2,-9155385.096
217.9,-12335737.19,-11457981.17,-11257637.71,-11037891.62,-10762118.56,-10528409.59,-10796361.44,-11079579.71,-11026911.84,-11035109.08,-10417985.05,-9756340.26,-9702093.108,-9126556.896
217.8,-12337466.88,-11498315.58,-11299927.43,-11057845.75,-10780393.13,-10578169.57,-10825289.92,-11065666.97,-11017110.25,-11053483.92,-10437487.96,-9767520.588,-9695324.748,-9105424.572
217.7,-12340374.77,-11542635.8,-11349887.95,-11081083.79,-10797639.91,-10615169.94,-10854093.05,-11035510.16,-11011946.24,-11067070.78,-10459397.39,-9774639.9,-9697706.208,-9086974.524
217.6,-12340023.82,-11585853.04,-11400399.97,-11094795.98,-10821354.24,-10644775.25,-10874423.2,-10989435.18,-11007634.55,-11076621.68,-10474989.68,-9776269.32,-9699210.288,-9063937.032
217.5,-12344811.8,-11632128.56,-11433113.71,-11118685.79,-10833963.44,-10664904.85,-10894978.96,-10945566.18,-10990889.12,-11074942.13,-10495520.38,-9780230.064,-9693695.328,-9038467.944
217.4,-12360003.01,-11670708.22,-11470389.83,-11135907.5,-10849004.24,-10683003.95,-10918141.79,-10902223.61,-10970784.59,-11063887.14,-10510059.82,-9796649.604,-9686375.472,-9016007.016
217.3,-12381185.47,-11711142.9,-11501549.35,-11152828.4,-10871189.42,-10690674.76,-10931904.12,-10863518.62,-10951883.32,-11057369.46,-10525326.23,-9820012.98,-9665268.216,-8997506.832
217.2,-12397981.03,-11751978.67,-11523659.33,-11182333.44,-10889865.08,-10704086.14,-10924860.01,-10834665.35,-10928018.58,-11056492.08,-10544829.13,-9853629.168,-9646592.556,-8984972.832
217.1,-12412570.61,-11780180.17,-11534639.11,-11215824.29,-10911874.79,-10729906.18,-10904755.48,-10812680.71,-10919645.87,-11054787.46,-10555683.58,-9897698.712,-9619694.592,-8982390.828
217,-12440120.34,-11815250.3,-11547273.38,-11254905.3,-10939700.27,-10760263.52,-10882670.57,-10791874.27,-10906259.56,-11045361.89,-10550770.25,-9938509.416,-9592169.928,-8996453.976
216.9,-12449921.93,-11855760.19,-11552437.39,-11295766.14,-10966773.71,-10794381.07,-10861663.58,-10783927.72,-10899541.33,-11034557.58,-10548188.24,-9983782.224,-9573870.288,-9021772.656
216.8,-12456289.2,-11882131.73,-11565372.48,-11330334.91,-10996178.47,-10829426.14,-10836319.84,-10773349.02,-10900193.1,-11015154.95,-10545706.51,-10013212.06,-9554041.5,-9041150.22
216.7,-12457818.35,-11905495.1,-11560860.24,-11360742.4,-11029418.64,-10857953.52,-10823309.54,-10774075.99,-10912275.88,-10998008.44,-10542071.65,-10037452.81,-9531906.456,-9056792.652
216.6,-12460575.83,-11925975.66,-11555345.28,-11383378.8,-11062132.38,-10881041.15,-10818997.85,-10773098.34,-10922603.89,-10969130.1,-10543550.66,-10056554.63,-9517216.608,-9069802.944
216.5,-12468497.32,-11922641.62,-11544114.82,-11403809.22,-11097754.01,-10897636.16,-10819599.48,-10782624.18,-10931904.12,-10949577.06,-10538712.54,-10056404.22,-9510799.2,-9088729.284
216.4,-12473235.17,-11920586.04,-11521979.77,-11436397.62,-11134177.81,-10905056.29,-10820577.13,-10799269.33,-10945039.75,-10936265.95,-10525276.09,-10051741.57,-9513331.068,-9100410.972
216.3,-12485769.17,-11907300,-11493878.54,-11461365.35,-11167443.05,-10907111.87,-10822356.96,-10824437.6,-10973115.91,-10929497.59,-10504344.31,-10045248.96,-9510723.996,-9119036.496
216.2,-12490306.48,-11890554.58,-11466504.29,-11488714.54,-11197048.36,-10908390.34,-10831155.83,-10861112.09,-11004024.76,-10923932.5,-10468196.26,-10059312.11,-9494479.932,-9142851.096
216.1,-12499757.11,-11868695.28,-11435921.33,-11523684.4,-11226854.21,-10912702.03,-10838074.6,-10900819.8,-11031674.76,-10925185.9,-10427535.96,-10077912.56,-9483424.944,-9163381.788
216,-12509232.82,-11834251.85,-11397291.54,-11549128.42,-11254554.35,-10926815.32,-10836369.97,-10944814.14,-11061856.63,-10935940.07,-10393593.89,-10090346.29,-9471542.712,-9178648.2
215.9,-12509257.88,-11804771.88,-11357734.24,-11578307.57,-11281627.79,-10946142.74,-10837096.94,-10994799.73,-11100812.3,-10954515.46,-10363336.81,-10104484.64,-9469186.32,-9198276.444
215.8,-12507427.92,-11786246.63,-11320608.53,-11606308.52,-11302910.52,-10961634.77,-10849706.15,-11038292.71,-11148291.1,-10975296.83,-10345212.65,-10123135.24,-9478286.004,-9202161.984
215.7,-12498553.85,-11760175.91,-11288270.81,-11610269.27,-11327727.84,-10973792.75,-10877180.68,-11075092.54,-11206875.01,-11005604.04,-10326436.72,-10129577.71,-9495156.768,-9198451.92
215.6,-12487950.08,-11729267.06,-11256660.06,-11610670.36,-11344698.88,-10983368.72,-10915284.04,-11108633.52,-11260244.78,-11027638.81,-10305128.92,-10127246.39,-9518896.164,-9191132.064
215.5,-12475240.61,-11707132.02,-11232319.03,-11609567.36,-11375733.06,-10977427.61,-10969079.96,-11136108.05,-11306846.2,-11043632.2,-10305830.82,-10113885.14,-9539978.352,-9181180.068
215.4,-12449671.25,-11691289.04,-11208805.25,-11603927.06,-11392904.64,-10980385.63,-11027062.25,-11165663.22,-11355728.8,-11057244.12,-10315456.93,-10096538.09,-9572717.16,-9162479.34
215.3,-12427084.98,-11676173.04,-11185366.67,-11589337.49,-11401528.03,-10983669.54,-11078576.99,-11185341.6,-11402981.98,-11068975.94,-10347042.61,-10083878.75,-9604077.228,-9143603.136
215.2,-12399510.18,-11661407.99,-11161201.12,-11562339.25,-11401076.81,-10992593.75,-11129465.03,-11200557.88,-11429002.56,-11069552.51,-10381962.34,-10070592.71,-9627240.06,-9117056.124
215.1,-12371709.77,-11655592.21,-11136734.75,-11539251.62,-11386186.42,-10996905.44,-11187622.79,-11228859.65,-11449583.39,-11077022.77,-10434830.75,-10064927.34,-9645514.632,-9099658.932
215,-12343784.02,-11659176.94,-11130217.07,-11513080.63,-11373502.01,-11002570.81,-11234249.27,-11245329.32,-11452014.98,-11080983.52,-10498754.15,-10072723.49,-9658900.944,-9089782.14
214.9,-12316610.3,-11664090.26,-11122947.35,-11489692.19,-11351066.15,-10999487.45,-11262124.88,-11257387.03,-11458632.94,-11097628.67,-10573406.65,-10086761.57,-9666471.48,-9090834.996
214.8,-12285149.96,-11670332.2,-11138063.35,-11470615.44,-11331613.38,-10997732.69,-11275335.72,-11263278.01,-11455750.12,-11120816.57,-10651869.49,-10112506.4,-9668953.212,-9093091.116
214.7,-12248676.02,-11679933.24,-11161176.05,-11454446.58,-11318678.29,-11009614.92,-11292482.23,-11267163.55,-11448756.14,-11122972.42,-10728452.23,-10133588.59,-9651756.564,-9104747.736
214.6,-12214558.48,-11697907,-11188124.15,-11444544.72,-11313915.37,-11014854.13,-11313263.6,-11269895.96,-11431083.2,-11121117.38,-10817243.09,-10134315.56,-9635512.5,-9124225.572
214.5,-12163570.16,-11722097.62,-11218105.48,-11429328.44,-11301281.1,-11038743.94,-11321912.06,-11265007.7,-11420103.42,-11116329.4,-10918342.33,-10131633.29,-9629872.2,-9136208.076
214.4,-12117069.02,-11742302.42,-11264631.68,-11410928.53,-11284560.74,-11072034.24,-11328555.08,-11248086.8,-11414187.37,-11098857,-11022825.76,-10119274.76,-9626187.204,-9137837.496
214.3,-12062721.6,-11754460.4,-11329733.28,-11409599.93,-11271450.18,-11108533.25,-11343896.7,-11225826.42,-11399748.2,-11083164.43,-11115226.4,-10106289.54,-9617689.152,-9144756.264
214.2,-12014967.06,-11775743.14,-11397742.76,-11400826.13,-11259267.13,-11129790.91,-11362998.52,-11197198.76,-11378490.54,-11057469.73,-11200582.94,-10094056.36,-9607912.632,-9154257.036
214.1,-11979069.68,-11787424.82,-11450886.92,-11388241.99,-11239613.82,-11157215.3,-11370543.98,-11175615.22,-11349386.59,-11039897.06,-11261949.41,-10080895.66,-9596982.984,-9183862.344
214,-11947283.46,-11823999.04,-11509621.25,-11384582.06,-11219183.4,-11180027.18,-11375281.84,-11145333.07,-11310330.65,-11036086.73,-11309077.25,-10076007.4,-9584850.072,-9209130.888
213.9,-11923218.18,-11852200.54,-11573268.9,-11381398.43,-11201761.14,-11202362.77,-11379367.92,-11118234.56,-11273154.8,-11035008.8,-11339986.09,-10084004.09,-9567202.2,-9243198.3
213.8,-11899403.58,-11871527.96,-11642657.12,-11385484.51,-11183060.41,-11235327.19,-11382401.15,-11084643.44,-11238962.05,-11034131.42,-11343019.32,-10104083.56,-9544089.504,-9281276.592
213.7,-11896119.67,-11887245.6,-11699887.37,-11388442.54,-11177395.04,-11267865.46,-11389746.07,-11048294.84,-11197223.83,-11039997.34,-11348960.44,-10115614.84,-9523257.996,-9327100.896
213.6,-11896194.88,-11887897.37,-11751051.16,-11389094.3,-11171579.27,-11285488.26,-11402330.21,-11016107.53,-11158067.62,-11043080.7,-11341841.12,-10122608.81,-9509144.712,-9379618.356
213.5,-11907074.39,-11882808.56,-11806225.82,-11395436.51,-11174261.54,-11290827.74,-11415917.06,-10982792.16,-11137587.06,-11044935.73,-11317700.64,-10141259.4,-9507941.448,-9437951.592
213.4,-11926151.14,-11875238.03,-11853905.16,-11407118.2,-11191859.28,-11301632.05,-11427799.3,-10947671.89,-11130292.27,-11045537.36,-11274658.88,-10152840.82,-9506888.592,-9487561.164
213.3,-11958990.22,-11860823.93,-11887847.23,-11410577.58,-11210234.12,-11320182.37,-11433514.8,-10917891.11,-11118309.77,-11044584.78,-11214295.14,-10157102.38,-9511375.764,-9529048.704
213.2,-11988720.86,-11852952.58,-11924747.33,-11432587.28,-11219534.35,-11326248.83,-11445171.42,-10897510.82,-11108483.11,-11026084.6,-11140043.72,-10170839.64,-9522531.024,-9563467.068
213.1,-12027927.22,-11849668.67,-11952698.15,-11444695.13,-11230789.88,-11337153.41,-11457730.49,-10888160.46,-11095974.18,-11006732.1,-11073638.59,-10179663.58,-9546120.012,-9596356.284
213,-12076283.39,-11848214.72,-11971098.06,-11462794.22,-11232018.22,-11352770.77,-11454596.99,-10878709.82,-11089230.89,-10991315.28,-10998660.2,-10209469.43,-9579410.316,-9625084.212
212.9,-12134867.3,-11841797.32,-11979646.25,-11479138.56,-11227882,-11363224.13,-11445196.49,-10878233.53,-11076822.23,-10980410.7,-10921500.9,-10260583.08,-9614330.04,-9653887.344
212.8,-12194855.03,-11834678,-11984659.85,-11501875.24,-11232619.85,-11364753.28,-11447327.27,-10889915.22,-11067898.02,-10957523.62,-10828674.1,-10303424.29,-9658775.604,-9683718.264
212.7,-12253865.1,-11831820.25,-11989523.04,-11527820.62,-11240416,-11351417.1,-11445497.3,-10915559.78,-11074365.56,-10937970.58,-10740785.69,-10364364.6,-9696778.692,-9724127.88
212.6,-12303023.45,-11831820.25,-11992556.27,-11561436.8,-11259567.95,-11337404.09,-11433840.68,-10948649.54,-11094821.05,-10900569.12,-10661445.47,-10431596.98,-9736411.2,-9763309.164
212.5,-12350101.15,-11825829,-12004664.11,-11611146.65,-11280399.46,-11324393.8,-11412984.11,-11004275.44,-11135982.71,-10866852.66,-10591606.02,-10493038.64,-9770202.864,-9799131.336
212.4,-12383617.07,-11812116.8,-12036049.25,-11669479.88,-11320232.51,-11320633.6,-11388918.83,-11070429.89,-11180177.59,-10824061.58,-10541795.9,-10539690.19,-9800760.756,-9835329.528
212.3,-12415027.27,-11788928.9,-12064526.5,-11736060.49,-11356982.2,-11335599.19,-11370869.87,-11142299.84,-11240115.18,-10767483.11,-10515900.66,-10581704.16,-9825853.824,-9880978.356
212.2,-12451977.5,-11757443.5,-12097892,-11809384.39,-11404686.6,-11351517.37,-11341164.29,-11213944.19,-11310656.53,-10715893.16,-10520914.26,-10605217.94,-9852150.156,-9935150.304
212.1,-12488902.67,-11729191.86,-12140908.69,-11892259.2,-11449282.57,-11380872,-11304890.89,-11289900.23,-11385133.56,-10680096.06,-10541269.48,-10644825.38,-9903715.032,-9977790.972
212,-12522393.52,-11710039.91,-12190643.6,-11971499.15,-11498215.31,-11417596.62,-11272026.74,-11369165.24,-11445873.32,-10638082.09,-10557889.56,-10676686.81,-9956708.784,-10002984.31
211.9,-12544353.08,-11699035.06,-12250255.31,-12051415.93,-11549303.89,-11456727.77,-11261799,-11444168.7,-11491873.1,-10606947.64,-10593210.37,-10713511.7,-10002106.93,-10038305.12
211.8,-12572504.45,-11716632.79,-12301118.28,-12112556.78,-11596206.12,-11506186.93,-11252899.86,-11534689.25,-11528422.25,-10574133.62,-10652270.58,-10744220,-10062495.74,-10066005.26
211.7,-12614067.19,-11749797.76,-12349599.79,-12169812.1,-11621800.55,-11574747.91,-11259191.93,-11627315.51,-11568681.46,-10546583.89,-10720956.9,-10782097.75,-10141033.79,-10115163.61
211.6,-12660117.11,-11805874.87,-12408985.88,-12209845.69,-11649701.23,-11629245.74,-11274132.46,-11704524.95,-11597058.43,-10529261.9,-10808870.38,-10803455.69,-10214307.55,-10156475.68
211.5,-12703534.88,-11861525.83,-12462380.72,-12241230.83,-11679356.68,-11684495.62,-11301130.69,-11759850.02,-11630524.21,-10510460.9,-10908565.81,-10831682.26,-10280587.34,-10214107.01
211.4,-12750111.23,-11912539.21,-12519761.38,-12257048.74,-11708987.05,-11732250.16,-11344673.81,-11804621.47,-11646417.32,-10507126.86,-11020168.55,-10843113.26,-10344260.06,-10280161.19
211.3,-12799821.07,-11971950.37,-12577116.96,-12247898.92,-11751351.97,-11766593.32,-11414412.98,-11842373.88,-11651882.15,-10502514.35,-11151073.64,-10847299.62,-10416405.77,-10359551.54
211.2,-12840356.03,-12007922.95,-12639837.1,-12234688.08,-11794769.75,-11783163.26,-11497864.36,-11880577.51,-11649876.71,-10506800.98,-11263252.94,-10846622.78,-10485267.56,-10441473.77
211.1,-12891820.63,-12050864.44,-12694034.11,-12201197.23,-11832572.29,-11790031.9,-11567277.65,-11904617.72,-11636440.26,-10533322.92,-11370142.9,-10844517.07,-10543701.07,-10529838.47
211,-12954265.02,-12103908.32,-12739632.8,-12156651.4,-11856161.28,-11798103.79,-11638119.82,-11918580.6,-11597334.18,-10579874.2,-11465827.45,-10831055.56,-10598725.33,-10615395.55
210.9,-13028716.98,-12164472.61,-12783852.76,-12094332.35,-11867993.38,-11786572.51,-11723501.42,-11919683.59,-11527419.53,-10626676.15,-11545894.64,-10824813.62,-10659164.28,-10693357.03
210.8,-13091763,-12228872.3,-12819223.7,-12047354.92,-11869823.34,-11775868.48,-11806601.84,-11916123.94,-11455424.23,-10685485.68,-11603325.43,-10833035.93,-10722711.66,-10767608.45
210.7,-13169172.98,-12296530.84,-12842536.94,-11983005.36,-11869522.52,-11775342.05,-11884538.26,-11908929.42,-11362722.77,-10752091.36,-11648999.33,-10828047.4,-10766555.59,-10833938.38
210.6,-13240265.83,-12369804.6,-12855822.98,-11923669.4,-11857514.95,-11754184.66,-11956207.67,-11897272.8,-11269018.58,-10821955.87,-11677225.9,-10845118.7,-10829275.73,-10883923.97
210.5,-13287819.83,-12452980.22,-12860636.04,-11866338.89,-11836157.02,-11697781.66,-12022813.34,-11881354.62,-11164936.25,-10893575.15,-11685197.52,-10863167.66,-10888210.6,-10922002.26
210.4,-13322037.65,-12531869.22,-12861513.42,-11824625.74,-11826931.99,-11640852.23,-12076609.27,-11854155.84,-11081835.83,-10974043.43,-11683818.78,-10863994.91,-10926113.41,-10973441.8
210.3,-13347306.19,-12595667.28,-12847124.39,-11801613.31,-11823046.45,-11583647.05,-12110902.3,-11828360.87,-11011194.2,-11058923.68,-11684746.3,-10872543.1,-10942633.22,-11024229.56
210.2,-13372900.62,-12638658.9,-12819800.27,-11804345.72,-11820614.86,-11535666.9,-12124539.29,-11807880.31,-10962361.74,-11151449.66,-11674117.46,-10879737.61,-10935513.91,-11062132.38
210.1,-13394283.62,-12657384.7,-12803355.66,-11823773.42,-11844103.57,-11473172.38,-12099546.49,-11801663.45,-10901571.84,-11258840.98,-11636866.42,-10883347.4,-10905733.13,-11111190.46
210,-13401904.3,-12643471.96,-12791724.11,-11860498.04,-11883159.52,-11430105.55,-12061743.95,-11810161.5,-10843489.28,-11365730.93,-11613503.04,-10883974.1,-10876102.75,-11172030.49
209.9,-13400625.83,-12635951.56,-12782724.7,-11939612.65,-11934248.1,-11406391.22,-12013738.73,-11831519.44,-10794907.5,-11479489.51,-11569383.36,-10895204.57,-10827370.56,-11228007.34
209.8,-13397968.62,-12605769.68,-12771945.46,-12023414.98,-12007145.84,-11394458.86,-11951720.5,-11865361.24,-10751940.95,-11598612.65,-11504582.58,-10899867.22,-10782448.7,-11286265.37
209.7,-13402781.68,-12582807.4,-12751565.17,-12131633.53,-12071645.81,-11394508.99,-11878672.34,-11914093.43,-10711180.38,-11695274.86,-11443065.71,-10917439.88,-10751289.18,-11317099.01
209.6,-13389646.04,-12576289.72,-12731686.25,-12236593.25,-12130054.25,-11426520.83,-11800209.5,-11975785.78,-10684207.21,-11755011.9,-11400049.02,-10901321.16,-10715341.67,-11330685.86
209.5,-13387490.2,-12569721.9,-12718299.94,-12366721.24,-12184727.56,-11457028.58,-11731473.05,-12029155.55,-10672951.68,-11816202.89,-11368262.8,-10911398.5,-10682703.13,-11361344.03
209.4,-13391150.12,-12565961.7,-12713486.88,-12516577.74,-12242759.98,-11531229.86,-11668928.39,-12100649.48,-10672550.59,-11856913.32,-11354826.35,-10906234.49,-10663074.89,-11409223.91
209.3,-13408998.54,-12563304.49,-12720255.24,-12651443.58,-12293071.45,-11611397.33,-11618767.32,-12171240.97,-10692178.84,-11896570.9,-11370794.66,-10913855.16,-10648560.52,-11476882.44
209.2,-13416468.8,-12562727.93,-12721358.23,-12764550.4,-12349750.2,-11674142.53,-11568180.1,-12219296.33,-10704687.77,-11923117.91,-11412557.95,-10928820.76,-10618554.12,-11546696.82
